success,trial_type,trial_index,time_elapsed,internal_node_id,line_1,line_2,line_3,rt,phase,first_stage,last_stage,show_money_val,p_o1,safe_val,o1_val,o2_val,o1_image,o2_image,safe_image,choice_image,key_press_num,choice,accept,outcome_reached,points_received,choice_number,correct_image,correct_name,use_image,use_outcome,correct,key,p_o1_c1,p_o1_c2,chosen_side,chosen_machine,outcome_im,points_recieved,correct_response,C1,C2
,evan-run-trial,240,1079440,0.0-240.0,,,,295.2149999,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,241,1081893,0.0-241.0,,,,223.5650001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-info-quiz,242,1083359,0.0-242.0,,,,959.3549999,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In04.png,KEY,TRUE,FALSE,1,51,,,,,,,,,
,evan-run-trial,243,1085846,0.0-243.0,,,,256.2199999,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,244,1088382,0.0-244.0,,,,282.875,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,1,10,1,,,,,,,,,,,,,,,
,evan-run-trial,245,1090850,0.0-245.0,,,,224.93,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,246,1093437,0.0-246.0,,,,349.9949998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,247,1095921,0.0-247.0,,,,242.4149998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-display-text,248,1097657,0.0-248.0,You'll now play the ZEBRA slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,1734.11,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,249,1100425,0.0-249.0,,,,518.985,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,2,10,4,,,,,,,,,,,,,,,
,evan-run-trial,250,1102827,0.0-250.0,,,,166.1749999,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-info-quiz,251,1103982,0.0-251.0,,,,651.0749999,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In01.png,WALLET,TRUE,TRUE,1,50,,,,,,,,,
,evan-run-trial,252,1106547,0.0-252.0,,,,337.1899999,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,253,1108983,0.0-253.0,,,,205.1149998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,254,1111418,0.0-254.0,,,,183.9450002,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,255,1113820,0.0-255.0,,,,167.1949998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,2,10,4,,,,,,,,,,,,,,,
,evan-run-trial,256,1116289,0.0-256.0,,,,227.6749997,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,257,1118757,0.0-257.0,,,,222.9149998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,258,1121209,0.0-258.0,,,,203.0400001,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,259,1123645,0.0-259.0,,,,199.2200003,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-display-text,260,1125673,0.0-260.0,You'll now make some choices between the KEY and the ZEBRA machines to earn points!,Press 1 to select the LEFT machine and 2 to select the RIGHT machine.,"Before each choice, you'll be shown the number of points for each banknote. Pay attention!",2025.065,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-two-stim-choice,261,1133287,0.0-261.0,,,,707.8300002,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.2,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,1,4
,evan-two-stim-choice,262,1144563,0.0-262.0,,,,4363.51,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.2,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,10,TRUE,1,4
,evan-two-stim-choice,263,1152052,0.0-263.0,,,,577.145,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,1,4
,evan-two-stim-choice,264,1164647,0.0-264.0,,,,5661.95,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.2,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In02.png,0,FALSE,1,4
,evan-two-stim-choice,265,1173889,0.0-265.0,,,,2347.895,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.2,0.8,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,1,4
,evan-two-stim-choice,266,1182078,0.0-266.0,,,,1282.425,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.2,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,1,4
,evan-two-stim-choice,267,1190820,0.0-267.0,,,,1828.055,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.2,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,1,4
,evan-two-stim-choice,268,1198309,0.0-268.0,,,,577.085,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,1,4
,evan-two-stim-choice,269,1205748,0.0-269.0,,,,527.4,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.2,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,1,4
,evan-two-stim-choice,270,1216890,0.0-270.0,,,,4206.225,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,1,4
,evan-two-stim-choice,271,1226883,0.0-271.0,,,,3079.735,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,1,4
,evan-two-stim-choice,272,1236024,0.0-272.0,,,,2239.885,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.2,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,1,4
,evan-display-text,273,1237481,0.0-273.0,You'll now play the ZEBRA slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,1455.21,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,274,1240061,0.0-274.0,,,,324.6750003,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,275,1242546,0.0-275.0,,,,243.185,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,276,1245132,0.0-276.0,,,,333.3450002,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,277,1247634,0.0-277.0,,,,275.2800002,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,278,1250186,0.0-278.0,,,,302.8750001,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-info-quiz,279,1251678,0.0-279.0,,,,987.925,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In07.png,ZEBRA,FALSE,FALSE,1,50,,,,,,,,,
,evan-run-trial,280,1254257,0.0-280.0,,,,322.015,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,281,1256740,0.0-281.0,,,,238.0650002,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,2,10,4,,,,,,,,,,,,,,,
,evan-run-trial,282,1259211,0.0-282.0,,,,235.2750003,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,283,1261730,0.0-283.0,,,,293.5200003,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-info-quiz,284,1262766,0.0-284.0,,,,532.1650002,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In01.png,WALLET,TRUE,TRUE,1,50,,,,,,,,,
,evan-run-trial,285,1265248,0.0-285.0,,,,241.4100002,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,2,10,4,,,,,,,,,,,,,,,
,evan-display-text,286,1268153,0.0-286.0,You'll now play the BARRELL slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,2902.955,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,287,1270754,0.0-287.0,,,,374.3650001,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-run-trial,288,1273273,0.0-288.0,,,,270.3400003,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,2,10,3,,,,,,,,,,,,,,,
,evan-info-quiz,289,1277054,0.0-289.0,,,,3276.725,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In06.png,BARRELL,TRUE,FALSE,1,50,,,,,,,,,
,evan-run-trial,290,1279594,0.0-290.0,,,,306.5499999,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-run-trial,291,1282063,0.0-291.0,,,,212.5600004,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-info-quiz,292,1283998,0.0-292.0,,,,1430.905,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In01.png,WALLET,TRUE,TRUE,1,51,,,,,,,,,
,evan-run-trial,293,1286501,0.0-293.0,,,,257.8650001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,2,10,3,,,,,,,,,,,,,,,
,evan-run-trial,294,1288936,0.0-294.0,,,,186.1950001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,2,10,3,,,,,,,,,,,,,,,
,evan-run-trial,295,1291488,0.0-295.0,,,,310.8550003,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-run-trial,296,1293908,0.0-296.0,,,,192.4000001,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-info-quiz,297,1295710,0.0-297.0,,,,1299.215,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In06.png,BARRELL,FALSE,FALSE,1,51,,,,,,,,,
,evan-run-trial,298,1298278,0.0-298.0,,,,322.0850001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,2,10,3,,,,,,,,,,,,,,,
,evan-run-trial,299,1300812,0.0-299.0,,,,297.2149998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-display-text,300,1302649,0.0-300.0,You'll now make some choices between the BARRELL and the ZEBRA machines to earn points!,Press 1 to select the LEFT machine and 2 to select the RIGHT machine.,"Before each choice, you'll be shown the number of points for each banknote. Pay attention!",1835.705,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-two-stim-choice,301,1311305,0.0-301.0,,,,1738.695,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.6,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,3,4
,evan-two-stim-choice,302,1318796,0.0-302.0,,,,586.41,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.6,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In01.png,-10,TRUE,3,4
,evan-two-stim-choice,303,1326234,0.0-303.0,,,,519.1449998,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.6,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,3,4
,evan-two-stim-choice,304,1335943,0.0-304.0,,,,2794.19,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.6,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In01.png,-10,TRUE,3,4
,evan-two-stim-choice,305,1343832,0.0-305.0,,,,972.9849999,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.6,0.8,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,FALSE,3,4
,evan-two-stim-choice,306,1355427,0.0-306.0,,,,4681.86,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.6,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,3,4
,evan-two-stim-choice,307,1362816,0.0-307.0,,,,495.4850003,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.6,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,3,4
,evan-two-stim-choice,308,1370256,0.0-308.0,,,,532.565,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.6,0.8,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,10,TRUE,3,4
,evan-two-stim-choice,309,1377863,0.0-309.0,,,,690.6849998,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.6,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,3,4
,evan-two-stim-choice,310,1385686,0.0-310.0,,,,893.9350001,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.6,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In01.png,-10,TRUE,3,4
,evan-two-stim-choice,311,1393392,0.0-311.0,,,,781.5200002,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.6,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In02.png,-10,FALSE,3,4
,evan-two-stim-choice,312,1400866,0.0-312.0,,,,564.03,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.6,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,3,4
,evan-display-text,313,1408201,0.0-313.0,You'll now play the MARBLES slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,7334.475,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,314,1410722,0.0-314.0,,,,294.9350001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,315,1413241,0.0-315.0,,,,270.2699997,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-run-trial,316,1415727,0.0-316.0,,,,246.3799999,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-run-trial,317,1418179,0.0-317.0,,,,207.9099999,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,318,1420714,0.0-318.0,,,,283.8499998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
